date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2016-08-30,20261,6026,9737068,1615.84268171258,939441536.5938897245166428751,68219697735023.2,0.000686399808304567,0.007722674739545928606474652513,0.00042,0.00472541418480420786,32.246376594363230143,362.8035365893866944749892612,31871.09375,13.931910129109,358581.23450351127166796875,31871.09375,358581.23450351127166796875,119.54332839,28.811683849147506,0.019543286818254013,11.250986154295733,761.1481086479043,-5.81887695264115,83498595.03073,46979,50522,698479.757580334,7858586.081592177890843940915,20.3277004836398,228.706676690102065170457449,1.00032673271451,11.25466221954284047054040019,1026996.08383444763230119,11554718.71973731017211938455,0.07434389586754069,0.07269725625460699,0.06961554961105967
2016-08-31,21843,6073,9340080,1537.96805532686,969782307.2665212405243060695,69058725654723.7,0.000654313664359762,0.007596507176931679155610389974,0.00042,0.00487615220054009292,29.997664256262162265,348.2694680338943628251928393,32138.28125,14.0433014186978,373121.7877113426384859375,32138.28125,373121.7877113426384859375,93.46355377,28.771747549213806,0.020287329813973933,11.609886191762126,753.6681023354503,5.477015779965149,83530733.31198,45846,53220,893725.200313675,10376047.86235157546297618487,26.6155257794389,309.0032252331965810384105511,1.00047191020024,11.61536501547964407591910811,1416478.281981735649992217,16445151.64691069176419066167,0.07417277570142454,0.050278368574779984,0.06966823056004963
2016-09-01,22184,5989,9479833,1582.87410252129,1012589951.330752413358808104,70595857020692,0.000668414140409573,0.00809968131761635968179046815,0.0004216,0.0051088471010122727328,31.743655942212787466,384.661965455182173098380327,31744.6875,13.8660451615282,384674.46562361368967625,31744.6875,384674.46562361368967625,50.4621105,28.657712651097476,0.021176685077083496,12.117758778492108,826.2352640492961,44.64794839415906,83562477.99948,47491,53805,1655944.96889506,20066341.68352795404258969019,48.1989460926345,584.0632021280896004843951785,1.00337353,12.15863840126411448110124,2593344.294514199672138048,31425520.59050186579678034695,0.07422392107922912,0.028532869935174943,0.06975314160206487
2016-09-02,22712,6088,11261873,1849.84773324573,1015471826.67516591997567632,70130151569578.9,0.000816232255449147,0.009915212956719649310971800044,0.000458,0.005563572750109878192,45.229877971231147985,549.431695571040777503106802,32384.0625,14.1398436709377,393386.6542857099939675,32384.0625,393386.6542857099939675,57.83483017,28.5515656224061,0.021058519250639052,12.147538755698424,884.7466098963514,15.229657897404577,83594862.06198,55413,53657,1445406.89095486,17558136.22562772766800755714,45.2915807150791,550.1812320432667071098689053,0.99987837,12.14606125055956840068888,2430210.346429000120004108,29521074.36774557204464388067,0.07338368649470749,0.02601824662757271,0.06889406462866253
2016-09-03,20236,5949,9001550,1513.11985207598,994690589.6224808156194578824,68510100107468.1,0.000606821526285642,0.007217815963962369928176582376,0.00042,0.0049956743021624796,27.180749805405891762,323.3004126580334083592841125,31495.9375,13.7468825170785,374627.25140777517220625,31495.9375,374627.25140777517220625,83.44960166,28.495491298348576,0.01981174162302638,11.89446262419638,864.2308603643392,5.654315073027403,83626357.99948,44792,50319,1002118.12081097,11919656.53301599519075013829,35.3650536513825,420.6483088590688614137384954,1.00095607,11.9058345630774954330266,1779534.134683915176764576,21166602.25347947603738182974,0.07336937874256622,0.026317702183871212,0.06896179117900884
2016-09-04,20979,6023,10354564,1719.17051303337,983126836.827866284713190671,65871410022756.4,0.0010251011419965,0.0120466879527664180574445842,0.000485819640348,0.005709209919714973712358758748,49.336067762022995563,579.7829977909236564913843677,31859.6875,13.9003510462186,374405.7028730373414846875,31859.6875,374405.7028730373414846875,66.60438405,28.4198036149679,0.01924808793975228,11.751706694330801,762.2757454271069,5.240228930606502,83658217.68698,48128,50336,1256046.71342231,14760692.57051716158478995357,39.5606003874897,464.9045724054083875148337802,1.00082622,11.76141618943579099440222,1991322.381104681458633694,23401436.5565986356471550756,0.07257247015228321,0.026237022483373767,0.06874249161565009
2016-09-05,20429,6076,9186148,1511.87425938117,985375684.3570787626767226857,67661361367206.7,0.000670983839121803,0.007900202016526639618743857127,0.00042,0.00494510397043834038,28.628867463828499834,337.077919439360320407909433,32194.0625,14.0408352245597,379054.7292697382918809375,32194.0625,379054.7292697382918809375,130.05538768,28.446406674548022,0.019380303701416416,11.774057072472239,778.6609755576299,7.114157617621805,83690411.74948,42667,49046,643498.229813912,7576584.883863856788134755989,20.9343162599258,246.4818344175499562615286999,1.00115531225114,11.7876597848536877405642461,1026744.475284319177553977,12088948.05084313620744841816,0.07256688305912258,0.026236823915764602,0.06711651859267165
2016-09-06,20734,5993,10321878,1722.32237610546,982492335.3586824355103240856,68158019829501.2,0.000679814808474863,0.007977736982130996040048752177,0.00042,0.0049287680861381424,33.38026672575351783,391.7228412968401979544564432,31681.40625,13.8120212304541,371786.4382118511499875,31681.40625,371786.4382118511499875,91.28784982,28.577265617355376,0.019143962571878493,11.73516210985272,819.9647313718705,6.445815845434486,83722093.15573,49102,51458,917121.97538915,10762575.05570003186057118599,26.8353539419464,314.9172287840162220023341342,1.00052185,11.741286104199746641932,1380893.643144679730847662,16205010.75876792880976613285,0.07256672523212886,0.025866801694187435,0.0669528987981554
2016-09-07,19728,6118,10353167,1692.24697613599,970411606.7081820749787479884,68604908925659.5,0.000702232487054147,0.008136347148578797084248818879,0.000458,0.005306571630830508886,34.199424352039586673,396.2482424831164390749378951,32267.8125,14.0622547009434,373867.8131036202620371875,32267.8125,373867.8131036202620371875,104.97731157,28.543445407639073,0.01881948534077897,11.586400940677967,817.0128937328684,2.444905945963703,83754360.96823,48701,47905,797832.976643829,9244012.751089962800475546816,24.101111617012,279.2451423107325151309307746,0.75,8.68980070550847525,1154563.752012959178572198,13377238.54239563324205151266,0.07133926083042702,0.020423186170237407,0.06697744783351248
2016-09-08,22666,6016,11428668,1899.71210106383,956699785.3416684384371720405,68487010668140.5,0.000736225473980637,0.008406469897783317776560824718,0.000458,0.005229597927884277808,41.20653977871858947,470.5101201791873425315853887,31908.59375,13.9004120599193,364343.04750371444888125,31908.59375,364343.04750371444888125,60.56512538,28.493844843705993,0.01810852901805077,11.418336087083576,843.6641394283947,-7.221357162254298,83786269.56198,55970,55081,1383407.84472097,15796215.71653196389067478979,36.6279506840145,418.2302510912003169876286959,1.00002506892583,11.41862233250404511058775517,2017504.151626202361785213,23036540.46035440108931303883,0.07110942381253069,0.020364439046686528,0.06682494578792313
2016-09-09,20896,6074,11257470,1853.38656568983,977351430.4422390364257172346,68267961806404.1,0.000777048091682686,0.0090606392003927051351842498,0.00044789343504524,0.005222586424968205389040373715,41.8968790073671178,488.5315444070077123952956915,32216.875,14.0293148622306,375659.47804727862824375,32216.875,375659.47804727862824375,152.90072662,28.4935081301292,0.018717089170105096,11.66033260666277,883.413393494372,-3.6263268642243704,83818486.43698,53918,52319,548188.934680764,6392065.309669839850429353956,15.8314248169648,184.5996790031848328202085605,1.00011773003944,11.66170537808043592591887965,828284.314998782430790123,9658070.605767639623493752591,0.07021288727345194,0.01990502941898108,0.0668728084656642
2016-09-10,20367,5999,9048428,1508.32272045341,1019119072.074227347358952796,69729338832157.1,0.000639231798051257,0.00776924094859175510328274176,0.00042,0.00510469161320865012,27.407063341467179868,333.1062056711089410523494646,31830.625,13.8558547326805,386870.29638259425887125,31830.625,386870.29638259425887125,159.32142471,28.550328090209913,0.01945414371014991,12.154027650496786,1210.1026037397587,3.7989350802629476,83850317.06198,42875,48777,526296.55563404,6396622.889537342201893212195,15.9642380358334,194.0297905066316443503795315,1.00065381920698,12.16197418721684680122555877,778687.638673847903099088,9464191.091541997863427062446,0.07014812925604913,0.02132559875927538,0.06705333141580178
2016-09-11,20742,6093,8897383,1460.26308879042,978287213.7785440654276607933,71177645474007,0.000658623733099944,0.00768124305707869177062218934,0.00042,0.0048982779117124482,28.548045711239096429,332.943480309332748233951652,32352.96875,14.0777988938882,377318.6481105907038109375,32352.96875,377318.6481105907038109375,123.00237997,28.59529868821295,0.01917407347735719,11.66256645645821,917.3297443678163,-1.089524378332518,83882670.03073,43345,50789,681959.731597408,7953400.69038317460596129632,21.9675461196922,256.197966506220962072347363,1.00114795502162,11.6759545581868781712491765,1115709.699873048265025875,13012038.52088446949573859719,0.07018796843770032,0.022466034226801622,0.06605404494178178
2016-09-12,21974,6063,9609842,1584.99785584694,999101167.4945639279501259291,71225398356074.8,0.000776322474390523,0.009242990520658739249516780613,0.00042596,0.0050715319626303214482,35.02999901194553636,417.0714612639458333191548922,32237.03125,14.021962030607,383818.04480394286957265625,32237.03125,383818.04480394286957265625,98.25784378,28.64346496015039,0.019591867875285208,11.906122552893045,1244.4586597212017,2.8418578830151997,83914907.06198,45123,50819,854027.56499032,10168156.85232357966047342032,23.8993417509636,284.5484918204460733450964882,1.00113074144936,11.9195852991647610649643637,1214540.648442218361479649,14460469.80582323915590941794,0.06942399831434079,0.022139023885676797,0.06591228283301587
2016-09-13,20755,6003,8987933,1497.24021322672,1001980227.251384611413456567,71654132181855,0.000713582020706299,0.008517239178454088866288597705,0.00042,0.00501307537346581014,30.392171843924340108,362.757733849804978314793846,31904.84375,13.8721980077425,380812.82499380849639015625,31904.84375,380812.82499380849639015625,100.3884436,28.651187597755932,0.019609011976206566,11.935893746347167,1149.8318059002265,5.928063814574521,83946811.90573,42591,49131,836219.876496124,9981031.594441286790704033881,25.7818564924421,307.7294996773597674300182465,1.00147522050576,11.95350182155635088885428318,1266688.391330172439925746,15119058.04864835825556419436,0.06940907831150418,0.02205224430267054,0.06584544635228687
2016-09-14,20528,6091,10705547,1757.60088655393,1001196046.177497044537673677,72546107767733.5,0.000673970162183407,0.008035026904841420935091754638,0.00044846,0.00534650993164382295832,36.299358965057371729,432.7585140681074802833251377,32528.75,14.1379935318531,387805.567807516848895,32528.75,387805.567807516848895,124.14522317,28.731570512355084,0.01956297448421292,11.921932684395092,1154.9402825679044,6.6843731562839075,83979340.65573,53859,52326,676460.50737162,8064716.632536203546806548089,19.3665714308035,230.8869609255684684713330164,1.00034746911946,11.92607518784720015669998569,1013375.216688223490552417,12081391.11739129031102520904,0.06936586693325043,0.022051245659864698,0.06561902957616997
2016-09-15,21252,6031,10514943,1743.48250704692,1006209481.821105015588126349,73116164184274.5,0.000688437443483028,0.008245443656729563045304704852,0.00045084,0.00539972927589839963232,36.226955150982022702,433.8917361046401299139814132,32182.8125,13.9822801415358,385454.8727641712457125,32182.8125,385454.8727641712457125,164.42791469,29.54524482521282,0.019729250442983255,11.977041247223848,1179.13378123586,7.321759121789515,84011523.46823,52622,51512,510932.244248659,6119456.56390283852844834682,16.14282950251,193.3433347984643001284478585,0.999953103639307,11.97647956757748325183928059,831549.43333329548317444,9959501.862138497377971853903,0.06933915119452895,0.02108789892274119,0.06558463852957339
2016-09-16,21568,6065,12250730,2019.90601813685,1059502238.467732952634708141,72645356475324.4,0.000815754947631423,0.0102838588734125028579809832,0.00044846,0.00565353524825243731514,46.932013647152291139,591.6509687054361688835025,32239.0625,14.001345796718,406423.4852926979939796875,32239.0625,406423.4852926979939796875,26.21212326,29.75577755787651,0.02074106706212552,12.606554092343659,1340.7490391249896,16.54945420572293,84043762.53073,57532,55682,3206293.58026788,40420313.45558124471566623937,86.3406303779757,1088.457827227000802206629151,1.00111659584172,12.62063051822158817852860965,4807618.980706445178389955,60607508.73565388704569615342,0.06859832159267641,0.022784201920316712,0.06557271227509097
2016-09-17,21193,6044,9596799,1587.82246856386,1077113468.28776048849117621,75420715213750.3,0.00075255573888201,0.009641142740913742921924413463,0.00042,0.0053807043677579892,35.281318150284198201,451.9960539797462039783181975,32155,13.9594967794556,411944.1641553765303,32155,411944.1641553765303,118.88836687,29.866926489877383,0.021092512592201216,12.81120087561426,1403.2033505754418,19.09644866029891,84075917.53073,46882,51635,707183.719882325,9059872.691376591608809291954,21.4493404170865,274.7918087327269055952870535,1.00048999050349,12.81747824238161376012042377,1107536.69243626132755592,14188875.0439143524900089618,0.06851735834206306,0.022841106875932136,0.06497902087454786
2016-09-18,19686,5598,8019989,1432.65255448374,1046560679.844799078563491929,72224104055815.8,0.000782341392825424,0.009735009283663755091906013256,0.000420000000042,0.005226240023912455322338983132,29.645262398345081186,368.8887067860111524570255621,29573.90625,12.834448258754,368000.7916469730444309375,29573.90625,368000.7916469730444309375,56.73802988,29.966539786520062,0.02034791133210723,12.443428627118646,1308.122299862956,15.691482788794445,84105491.43698,37893,42905,1482347.75895881,18445488.53917322670006329697,40.5771177952271,504.9184691790943328241242145,1.00103328,12.45628617305047515453888,1740961.239004220102784034,21663526.92012905948795462577,0.0681953126681462,0.022192723806554914,0.0650481195818872
2016-09-19,20994,6409,8594458,1340.9982836636,1096210837.637784108286683607,62900571466766.3,0.000681826384656036,0.008883141554133744596819777479,0.0004216,0.0054927948866515490192,27.617377710510909061,359.8116486504240633245521498,34276.875,14.8693770211139,446574.58190321232041625,34276.875,446574.58190321232041625,100.2052074,31.015625470512475,0.021397708735166898,13.028450869666862,1284.2971301018808,15.34240041025777,84139768.31198,40505,46814,839674.608720873,10939659.38622663990420945581,25.7327258268458,335.2575541776680835493422439,1.01160825,13.1796883844746723508115,1204651.826857960046634286,15694747.14127336363570189691,0.06782093670236068,0.023343117012776412,0.06220486022548991
2016-09-20,24631,6167,10418345,1689.37003405221,1238759791.445505672828565036,74757688262877.1,0.000607127593521085,0.00893507247964936243498682589,0.00042,0.00618112317987142062,32.825567598931267501,483.092563757595975350459767,32492.5,14.0898704461459,478190.8212427907964175,32492.5,478190.8212427907964175,24.47252214,30.85753589418652,0.024190735328029216,14.716959952074811,1463.704359734244,31.854084429105907,84172260.81198,54067,62602,3439459.99262333,50618394.96820107247238830394,97.2251609790838,1430.858800463202905769983838,1.0053711101754,14.79600636542435431370413185,6086489.527612601675298092,89574622.62659739339394035397,0.06832442674447271,0.03169189659231302,0.0641767848445595
2016-09-21,20955,6062,9689096,1598.33322335863,1159527330.95927970661867561,77929117021431.6,0.000677280883158421,0.009326427262673788931401944158,0.00042,0.00578356712514319242,30.172186063844163509,415.4830081251254369832122902,32083.75,13.9073213038078,441806.00416979261858375,32083.75,441806.00416979261858375,25.00417298,30.659244237367115,0.0230680891253256,13.770397917007601,1608.7404969731967,24.201499530702407,84204344.56198,44549,51157,3367611.66376232,46373352.63996315292734369739,117.749410341356,1621.456234893481934623456647,1.01348355661589,13.95607185694490671361496738,6023706.584832752954125915,82948836.60844591126662241023,0.06847634624061938,0.034603430602638,0.06256725597629115
2016-09-22,17551,5746,10781200,1876.29655412461,1112917262.614978114102566604,71323356954973,0.00119919729453491,0.01584367918218561739686359935,0.000470055421689,0.006210326968737743868946744878,63.146131938337513001,834.2806146965166012530077895,31605.625,13.6949284710307,417570.47412842367664875,31605.625,417570.47412842367664875,46.89433535,30.596141024046375,0.022183825436585227,13.211903707913502,1351.8575503201648,20.024243514897286,84235950.18698,52657,44690,1796292.6557332,23732445.59877925681656998967,68.5999340681837,906.3357232780579937581298463,1.00204480365781,13.23891945694207703073268675,3065731.053507130023017294,40504143.47329641795087405221,0.06840886486960546,0.035782613304863334,0.061828195156020886
2016-09-23,18092,6226,7970487,1280.19386443945,1126719634.651455485971743849,72669784730825.9,0.00139217272984947,0.01861379047185943313441920688,0.000780453039387,0.01043490440287983635690800228,49.03093137257152437,655.559086628458027207194495,34276.875,14.8463577365209,458292.678487606637728125,34276.875,458292.678487606637728125,42.04544416,30.513183648694866,0.022195862734075766,13.370316824028055,1571.2896030035067,21.080049101695543,84270227.06198,35219,40804,2004265.35479201,26797662.79299216998830492984,73.2384156076251,979.2208203637887609645543222,1.01458384,13.5653073853389883096312,2988420.310453535780653745,39956126.35412405265017051444,0.06787484386426856,0.03549992290458775,0.058788407060813105
2016-09-24,18565,5877,8968793,1526.08354602688,1093971865.181780934782729087,74210960201205.4,0.00163594533893739,0.02122897726826674882268379093,0.000737952071052,0.009576094853883645553079106444,71.029474725981245269,921.7197350335751567426845834,33324.21875,14.4280278339001,432434.42521496941682421875,33324.21875,432434.42521496941682421875,62.9423255,30.426208735622325,0.021531198275198483,12.976581040327297,1801.804264846525,13.998136338184622,84303551.28073,43418,45661,1339377.76549874,17380544.11760688995240404111,42.7053090438368,554.1689036595704672683926531,1.01115585247508,13.12134586404410847753073626,1949967.116250631915840384,25303906.30999964439436068575,0.06791332252005494,0.036011855313274485,0.05781120614066795
2016-09-25,20158,6267,8689564,1386.55880006383,1103608395.336978977813222376,75467953969813.3,0.00173430633362414,0.02269435209191214549164888576,0.000940792635762,0.01231078899241800208423791114,67.140201093604435874,878.5664525343663621708742077,34394.21875,14.8852213193021,450067.2661487890987984375,34394.21875,450067.2661487890987984375,30.23082272,30.172972166478765,0.021787097645147392,13.08554991233197,1598.716106596216,16.012096737680217,84337945.49948,38713,45188,2789799.8765881,36506065.53051115268027815156,97.3737982490837,1274.189697141728144420382716,1.02096385,13.3598734178616105692845,4400127.195279594975579016,57578084.03444042107310060211,0.06790712857285086,0.0359246530673785,0.05779780552024426
2016-09-26,23266,5843,9025683,1544.70015403046,1085660751.566702771958685323,75443249396426.8,0.00265751724872313,0.03419651145999134987812081008,0.000998929166865,0.01285406245954999940135235165,115.639205560856530734,1488.026999669011677160827478,32127.65625,13.8989977045594,413413.5970946804339953125,32127.65625,413413.5970946804339953125,86.06006709,30.227034507270186,0.021206808058086793,12.86784177089421,1736.2434906569338,15.057952186365803,84370073.15573,43514,46161,980362.623541067,12615151.11782517731456524752,30.5718400103703,393.393599898537824563104226,1.0024744,12.899681958572110633224,1411226.706718704469284346,18159441.96491641804355772219,0.06784520213584394,0.0359491314181803,0.05783990066648565
2016-09-27,17521,6053,10053009,1660.83082768875,1105549104.968090594448969484,71521862268249.1,0.00210480705934898,0.02756895465543886008410529518,0.0008739,0.0114464218306260666798,98.540752097509906085,1290.695750103271265754979687,35287.5,15.2596202420535,462198.890431648161075,35287.5,462198.890431648161075,73.71021118,30.24121234304768,0.02164431329885708,13.098091120981882,2067.8113666086283,18.962485863058852,84405360.65573,46817,46049,1145097.25727656,14998588.21819481630531642329,39.3466993949434,515.3666539848513363379138155,1.01530476,13.29855426204664066835832,1811876.160437747861890505,23732119.0493484091707899467,0.06783826610975831,0.03597112644262231,0.057764209242578746
2016-09-28,18839,6106,9533425,1561.32083196856,1124570944.69963352373397277,81378594783266.5,0.00159199689528182,0.021202757696298385649242745,0.000672,0.008949925225444768992,68.132691127373095818,907.4144211284426586351626257,32403.4375,14.00706758938,431560.0337386502704378125,32403.4375,431560.0337386502704378125,34.1038837,30.0449645054514,0.022025200220065756,13.318341109292811,1853.8959713176962,21.472986198679042,84437764.09323,42797,45191,2475898.78138012,32974864.52250282634942777432,95.2959814073802,1269.184386728315105264518204,1.01358355,13.49925146166794536285905,4306520.695780918722849955,57355711.62063928931577263991,0.06784872402399356,0.03583188772780702,0.05744971539293764
2016-09-29,19818,6126,8830770,1441.52301665034,1109601549.596924504666275189,83711044710374.8,0.00102135931329249,0.01341660751184116348657946496,0.00063,0.00827569947466604601,41.27925800603707859,542.2456091986749606387955774,32313.4375,13.9628197727287,424470.3138784192239940625,32313.4375,424470.3138784192239940625,39.59428705,29.888083331743406,0.02170518060894883,13.136030912168327,1740.6972012812623,16.75448473601459,84470077.53073,40416,49323,2133390.54243259,28024284.11312205714605813058,63.1799705329538,829.9340459507651263677661143,1.028185179,13.506272294777324574625533,3116225.686596879474848257,40934836.94842957778549282339,0.06785726080567145,0.03566163982678958,0.056413595067568656
2016-09-30,17640,6008,8631096,1436.60053262317,1120467013.004409586360324367,83323439950597.6,0.00112342412081757,0.01489626429875492358373149533,0.00063,0.00835360958903565402,40.259026793623915521,533.8225274102540649244951331,31623.28125,13.6594856024645,419315.1515663038148446875,31623.28125,419315.1515663038148446875,87.70371593,29.828680460249586,0.02177770023086975,13.259697760374054,1925.239187872274,14.210402594493681,84501700.81198,35836,42939,963490.542208908,12775593.38466904035092149087,33.7215266975377,447.1372520277345101528727668,1.026584649,13.612202171179684334297046,1447968.634865569979824534,19199626.46481887462234862459,0.06778210318484519,0.03490294500652873,0.042972013150834994
2016-10-01,22028,5780,10461761,1809.99325259516,1118386819.155631737281299879,76304363076684.4,0.00172186110290897,0.02277967581983771669271320247,0.000787759670394248,0.01042181038017900923970887745,91.389499897984898825,1209.054073813553280861537199,34478.59375,14.8867464879741,456140.85074689402889609375,34478.59375,456140.85074689402889609375,89.48573462,29.778735023737845,0.02149740054627606,13.229682569257745,1890.4136743433198,9.175985519196816,84536179.40573,53076,47263,944688.891076235,12497934.15564269466787815919,25.1920208252247,333.2824387958533265058518403,1.01058071171004,13.36966202653840249583246426,1190650.48026259345061552,15751927.90480839532437698941,0.06760680142537653,0.034917094774623285,0.031344960463641096
2016-10-02,22758,6068,10235461,1686.79317732367,1123451082.009059893912289845,76005234648818.7,0.00171167628736885,0.02273785878204013688295573055,0.00074754428179765,0.009930356831059943742545156661,87.475216665960308812,1162.018273055832145614441943,35749.53125,15.4289716106314,474895.749321942622153125,35749.53125,474895.749321942622153125,30.24142007,29.58709973182809,0.021714756409124125,13.28397136177674,1854.6750090901614,9.355249889984618,84571928.93698,51105,52001,2796559.44569748,37149415.58815155857372134062,59.4662491260334,789.9479503825087794756125831,1.01081322,13.4276138665853314805028,3092304.42080286310083788,41078083.36784084259414846891,0.06757919333400679,0.03461079399083007,0.030256219964087304
2016-10-03,21671,6204,10662699,1718.68133462282,1142215245.48236914844126512,81560785541694.8,0.00138294035569949,0.01867042854838940772439920908,0.00068001010890365,0.009180497263055449054375286223,65.927532636905010582,890.0566697588053090432956073,33282.65625,14.358653920348,449333.5181486744927784375,33282.65625,449333.5181486744927784375,143.661238,29.969182341803652,0.022038431763020994,13.500530569842198,2114.8719640781896,13.50265242230165,84605211.59323,47672,47769,588921.637955876,7950754.576464843236816606855,18.0198467140227,243.2774914265339411727727899,1.01134865,13.6537433660936376603327,860790.057682148037367069,11621122.48795406852905725902,0.06742764187750978,0.034545193094459,0.030270084093947377
2016-10-04,40270,6077,13317747,2191.50024683232,1127879262.439584237772125993,86513687351610.5,0.00150661453795592,0.02007719969772261101914948741,0.00086745854201952,0.01155978383246608435723139079,85.367792949644448074,1137.614289272173474052888398,32054.53125,13.8235843878067,427159.84009837637349046875,32054.53125,427159.84009837637349046875,124.8739895,30.00720005502942,0.02184567854195597,13.326036084161311,2092.611692607616,13.396602134309477,84637266.12448,56662,54022,677781.38955421,9032139.254372396727844019169,18.5487689250425,247.1815640118863666976375307,0.209403719687117,2.79052152470812145535627653,1002041.594868648270409203,13353242.45105015642348708514,0.06737046617877845,0.03470023812083108,0.030242571429044265
2016-10-05,17560,5817,10483362,1802.19391438886,1107890266.674816687807271823,80800228891787.5,0.00153804608183686,0.02012494728454295186849234159,0.000510956032506488,0.006685731552744852131199160303,64.165744488147136203,839.5926757637842602092388694,33081.5625,14.2609197226159,432863.94943882466252625,33081.5625,432863.94943882466252625,88.48007154,30.04740145230894,0.0213751476962833,13.084749229690244,1909.513964691195,11.132035025398384,84670347.68698,41719,35718,956942.577131836,12521353.64898358800456423101,36.9110859427844,482.9723033568785716187188754,1.0583056711494,13.84766431534892833348944645,1318390.167704372379400063,17250804.73130097809420080663,0.06720411171672244,0.03492746074487601,0.030372293965277533
2016-10-06,18040,5953,11538755,1938.30925583739,1090382375.159906682212003561,83821398443637.2,0.00136474525879923,0.0175683409899865323064380615,0.00050725875470274,0.00652993275874401509961258556,50.258108900544569513,646.9717252972971466284504,32822.5,14.143759287349,422523.4478199883523075,32822.5,422523.4478199883523075,89.77238735,30.05937757805303,0.0210425064193321,12.872981881940387,2045.496980323397,9.695816397221863,84703170.18698,36826,36517,943532.557023709,12146077.51158709099511848364,34.8765891620712,448.9657003872210210842798496,1.00124023,12.88894734025982592616901,1273588.40643135328187779,16394880.48104014064868143735,0.06718436200646631,0.03499374031115904,0.030323068395546538
2016-10-07,19625,5887,24249973,4119.24120944454,1075385297.097372356018811499,69907877300574,0.00122562849481449,0.01555377489565842629602310751,0.000477678365094,0.00606195253670466459482348964,53.569770251353219787,679.8243931394574163169778018,36571.25,15.7523565963759,464105.552832258884275,36571.25,464105.552832258884275,92.65895548,30.021658128737783,0.020537839462730356,12.69044817533606,1902.2832725190553,9.528819521357693,84739741.43698,43708,43493,914533.743614173,11605843.07793173786186325398,28.4134138856341,360.5789564000135349331736956,1.02463772417572,13.00311193714625900689749246,1235784.610127885027889128,15682660.55070580284486498557,0.06717504970254123,0.034987640340459286,0.0283641989133151
2016-10-08,19591,6200,33661785,5429.32016129032,1037938988.184137656686532571,76211065299683.8,0.00149590241187272,0.0183148348253569744484843391,0.000478784362602,0.005861917494364970552046645294,56.380561903481824862,690.2861245676922223338301893,36094.6875,15.5404671186672,441919.3621111860103565625,36094.6875,441919.3621111860103565625,80.58533016,29.98337835708784,0.019769603600169064,12.243335313851547,1827.5049952082763,7.225214080895823,84775836.12448,37690,41826,1052000.85364123,12879999.20158764406267061848,34.83300222491,426.4721262277101097924454358,1.00206197026546,12.26858070721876526678262167,1456925.151059087241617253,17837623.15160022241644918945,0.06627726577413683,0.03556940364348664,0.02866939139306924
2016-10-09,20008,6049,34374267,5682.63630352124,1024986695.089675904125128284,84950653919290.9,0.00136603482158769,0.0165096062419758821768385676,0.000525,0.0063450383109292809,60.023570060568614264,725.4320982724869239919823052,33425.625,14.3856376925422,403974.9927462010378725,33425.625,403974.9927462010378725,33.48480053,29.832960184271524,0.019584778585114797,12.085787258912916,1802.7017324457188,3.6487351313378387,84809261.74948,43940,50362,2532768.909951,30610506.22165655046655482712,87.2335606474986,1054.286255823145722704910632,1.03439634307607,12.50149414381488030265169352,4393256.581329322840406086,53095964.41576524491154908181,0.06608518274981301,0.034823152312675354,0.028391487084115246
2016-10-10,51780,6041,76872693,12725.1602383711,999031215.3927121709433702484,86426737611392.7,0.00121576968580978,0.01431586060206141298515072947,0.000504,0.00593467153166693232,54.63668968029480776,643.3547754566786934642637996,33130.9375,14.2532427534375,390121.49126723493156875,33130.9375,390121.49126723493156875,32.5961079,29.633534376703388,0.019051001266347387,11.77514192791058,1864.7831552803361,-3.117367620689259,84842392.68698,44940,66590,2602838.13467772,30648788.45120818575344127828,69.6949240489008,820.6676223307552122842896905,0.999887747035298,11.77382013331938521343464765,4640984.992416301772171285,54648256.9710049601501729359,0.06602468139519184,0.034292066045974956,0.028587115966407367
2016-10-11,2268294,6050,16712801,2762.44644628099,998534050.7065684231442278546,89686038468289.6,0.000954830453617509,0.01123336855385447227721768632,0.000507565022244,0.005971389934527788156170754592,39.198654612373600556,461.1634792415523993982692636,32479.53125,13.9676544970441,382114.48284392381868625,32479.53125,382114.48284392381868625,32.85515657,29.44899649100137,0.018297229879211393,11.764778250730568,1767.4251191635822,0.8764091047537677,84874872.21823,41053,43364,2583304.45148477,30392004.02584348186876482545,91.0396066538665,1071.060784316474500957526941,1.0132896492102,11.92112802671856763059419739,3947841.502938265609234931,46445479.8510995850033687182,0.0659831527179948,0.03406838425628482,0.028484768345233218
